Item,Year,Month,Day,Weekday,Period,Hour,Min,Sec,Transaction,Item_Price,Q4_label,0
Pastry,2017,2,5,Sunday,morning,9,20,25,6029,2.91,drink,2
Pastry,2017,2,9,Thursday,morning,9,56,57,6249,2.91,drink,2
Pastry,2017,2,9,Thursday,afternoon,14,17,37,6286,2.91,drink,2
Pastry,2017,3,13,Monday,afternoon,12,24,38,8083,2.91,drink,2
Pastry,2017,3,13,Monday,afternoon,13,3,59,8087,2.91,drink,2
Pastry,2017,3,10,Friday,morning,9,20,5,7868,2.91,drink,2
Pastry,2017,3,13,Monday,morning,11,39,11,8074,2.91,drink,2
Pastry,2016,11,11,Friday,morning,11,23,36,1051,2.91,drink,1
Pastry,2017,3,23,Thursday,morning,8,30,8,8607,2.91,drink,1
Pastry,2017,3,24,Friday,morning,11,6,12,8679,2.91,drink,1
Pastry,2017,3,24,Friday,morning,10,19,28,8673,2.91,drink,1
Pastry,2017,3,24,Friday,morning,9,18,30,8669,2.91,drink,1
Pastry,2017,3,23,Thursday,morning,11,30,23,8625,2.91,drink,1
Pastry,2017,3,23,Thursday,morning,10,52,1,8619,2.91,drink,1
Pastry,2017,3,23,Thursday,morning,10,16,0,8614,2.91,drink,1
Pastry,2017,3,23,Thursday,morning,8,51,46,8608,2.91,drink,1
Pastry,2017,3,23,Thursday,afternoon,14,42,39,8649,2.91,drink,1
Pastry,2017,3,21,Tuesday,morning,8,56,0,8508,2.91,drink,1
Pastry,2017,3,23,Thursday,afternoon,14,38,53,8648,2.91,drink,1
Pastry,2017,3,23,Thursday,afternoon,14,0,35,8642,2.91,drink,1
Pastry,2017,3,23,Thursday,afternoon,12,46,12,8632,2.91,drink,1
Pastry,2017,3,22,Wednesday,morning,9,56,58,8565,2.91,drink,1
Pastry,2017,3,22,Wednesday,morning,9,36,40,8562,2.91,drink,1
Pastry,2017,3,22,Wednesday,afternoon,14,19,0,8596,2.91,drink,1
Pastry,2017,3,22,Wednesday,afternoon,14,13,57,8592,2.91,drink,1
Pastry,2017,3,24,Friday,morning,11,18,49,8683,2.91,drink,1
Pastry,2017,3,24,Friday,morning,11,34,3,8687,2.91,drink,1
Pastry,2017,3,25,Saturday,afternoon,13,35,27,8790,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,9,5,24,8727,2.91,drink,1
Pastry,2017,3,28,Tuesday,afternoon,12,50,35,8956,2.91,drink,1
Pastry,2017,3,28,Tuesday,afternoon,12,5,40,8952,2.91,drink,1
Pastry,2017,3,26,Sunday,morning,11,52,52,8851,2.91,drink,1
Pastry,2017,3,26,Sunday,morning,11,29,0,8845,2.91,drink,1
Pastry,2017,3,26,Sunday,morning,9,30,22,8832,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,11,51,41,8763,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,11,41,48,8760,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,11,11,17,8755,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,11,4,26,8752,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,11,2,14,8750,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,10,9,54,8739,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,10,7,29,8738,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,9,51,22,8735,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,9,39,39,8731,2.91,drink,1
Pastry,2017,3,25,Saturday,morning,9,29,49,8729,2.91,drink,1
Pastry,2017,3,21,Tuesday,morning,9,54,3,8513,2.91,drink,1
Pastry,2017,3,21,Tuesday,morning,8,30,16,8507,2.91,drink,1
Pastry,2017,3,15,Wednesday,morning,9,12,46,8166,2.91,drink,1
Pastry,2017,3,16,Thursday,morning,10,36,13,8222,2.91,drink,1
Pastry,2017,3,16,Thursday,morning,9,56,3,8219,2.91,drink,1
Pastry,2017,3,16,Thursday,morning,9,22,15,8215,2.91,drink,1
Pastry,2017,3,16,Thursday,morning,9,15,52,8214,2.91,drink,1
Pastry,2017,3,16,Thursday,afternoon,13,48,9,8243,2.91,drink,1
Pastry,2017,3,15,Wednesday,morning,10,4,43,8171,2.91,drink,1
Pastry,2017,3,15,Wednesday,morning,9,20,37,8167,2.91,drink,1
Pastry,2017,3,15,Wednesday,afternoon,15,15,17,8197,2.91,drink,1
Pastry,2017,3,21,Tuesday,morning,8,20,31,8506,2.91,drink,1
Pastry,2017,3,15,Wednesday,afternoon,14,20,2,8191,2.91,drink,1
Pastry,2017,3,15,Wednesday,afternoon,12,36,22,8186,2.91,drink,1
Pastry,2017,3,14,Tuesday,morning,11,55,49,8130,2.91,drink,1
Pastry,2017,3,14,Tuesday,morning,10,59,24,8122,2.91,drink,1
Pastry,2017,3,14,Tuesday,morning,10,57,47,8120,2.91,drink,1
Pastry,2017,3,14,Tuesday,morning,10,16,32,8118,2.91,drink,1
Pastry,2017,3,14,Tuesday,morning,9,17,46,8113,2.91,drink,1
Pastry,2017,3,17,Friday,afternoon,12,16,56,8292,2.91,drink,1
Pastry,2017,3,17,Friday,morning,9,2,44,8264,2.91,drink,1
Pastry,2017,3,17,Friday,morning,9,11,59,8266,2.91,drink,1
Pastry,2017,3,17,Friday,morning,10,21,59,8278,2.91,drink,1
Pastry,2017,3,20,Monday,morning,11,54,58,8477,2.91,drink,1
Pastry,2017,3,20,Monday,morning,10,17,11,8463,2.91,drink,1
Pastry,2017,3,20,Monday,morning,10,3,58,8462,2.91,drink,1
Pastry,2017,3,20,Monday,afternoon,15,55,32,8501,2.91,drink,1
Pastry,2017,3,20,Monday,afternoon,12,13,54,8482,2.91,drink,1
Pastry,2017,3,19,Sunday,afternoon,15,44,45,8453,2.91,drink,1
Pastry,2017,3,19,Sunday,afternoon,14,43,43,8444,2.91,drink,1
Pastry,2017,3,19,Sunday,afternoon,13,30,32,8437,2.91,drink,1
Pastry,2017,3,18,Saturday,morning,10,14,20,8337,2.91,drink,1
Pastry,2017,3,18,Saturday,morning,9,49,23,8333,2.91,drink,1
Pastry,2017,3,18,Saturday,morning,8,58,23,8328,2.91,drink,1
Pastry,2017,3,18,Saturday,morning,8,49,43,8326,2.91,drink,1
Pastry,2017,3,18,Saturday,morning,8,22,10,8324,2.91,drink,1
Pastry,2017,3,17,Friday,morning,11,36,36,8285,2.91,drink,1
Pastry,2017,3,17,Friday,morning,10,25,21,8281,2.91,drink,1
Pastry,2017,3,28,Tuesday,morning,10,49,15,8943,2.91,drink,1
Pastry,2017,3,28,Tuesday,morning,11,19,39,8947,2.91,drink,1
Pastry,2017,3,28,Tuesday,morning,11,28,39,8949,2.91,drink,1
Pastry,2017,3,28,Tuesday,morning,11,33,6,8950,2.91,drink,1
Pastry,2017,4,9,Sunday,morning,10,8,23,9651,2.91,drink,1
Pastry,2017,4,9,Sunday,morning,10,3,8,9650,2.91,drink,1
Pastry,2017,4,9,Sunday,afternoon,14,57,6,9683,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,11,7,38,9585,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,10,51,11,9582,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,10,35,37,9575,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,9,25,49,9565,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,9,19,34,9561,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,9,9,47,9558,2.91,drink,1
Pastry,2017,4,3,Monday,morning,10,54,19,9294,2.91,drink,1
Pastry,2017,4,3,Monday,morning,10,14,5,9287,2.91,drink,1
Pastry,2017,4,2,Sunday,morning,11,48,2,9253,2.91,drink,1
Pastry,2017,4,2,Sunday,morning,10,24,9,9241,2.91,drink,1
Pastry,2017,4,2,Sunday,afternoon,14,48,28,9269,2.91,drink,1
Pastry,2017,4,2,Sunday,afternoon,13,49,13,9263,2.91,drink,1
Pastry,2017,4,2,Sunday,afternoon,13,27,50,9262,2.91,drink,1
Pastry,2017,4,1,Saturday,morning,10,49,52,9180,2.91,drink,1
Pastry,2017,4,1,Saturday,morning,10,4,32,9172,2.91,drink,1
Pastry,2017,4,1,Saturday,afternoon,14,12,29,9213,2.91,drink,1
Pastry,2017,4,1,Saturday,afternoon,13,33,58,9210,2.91,drink,1
Pastry,2017,4,1,Saturday,afternoon,12,41,46,9201,2.91,drink,1
Pastry,2017,4,1,Saturday,afternoon,12,1,57,9193,2.91,drink,1
Pastry,2017,3,31,Friday,morning,10,5,25,9099,2.91,drink,1
Pastry,2017,3,31,Friday,afternoon,15,46,43,9150,2.91,drink,1
Pastry,2017,3,31,Friday,afternoon,12,14,14,9121,2.91,drink,1
Pastry,2017,4,3,Monday,morning,10,23,33,9290,2.91,drink,1
Pastry,2017,4,3,Monday,morning,11,14,22,9295,2.91,drink,1
Pastry,2017,4,8,Saturday,morning,8,23,46,9551,2.91,drink,1
Pastry,2017,4,4,Tuesday,morning,8,38,17,9343,2.91,drink,1
Pastry,2017,4,7,Friday,morning,10,44,29,9516,2.91,drink,1
Pastry,2017,4,7,Friday,morning,8,41,29,9505,2.91,drink,1
Pastry,2017,4,5,Wednesday,morning,11,48,1,9411,2.91,drink,1
Pastry,2017,4,5,Wednesday,morning,11,5,53,9408,2.91,drink,1
Pastry,2017,4,5,Wednesday,morning,11,5,0,9407,2.91,drink,1
Pastry,2017,4,5,Wednesday,morning,10,41,50,9404,2.91,drink,1
Pastry,2017,4,5,Wednesday,morning,10,15,9,9401,2.91,drink,1
Pastry,2017,4,5,Wednesday,morning,9,29,47,9398,2.91,drink,1
Pastry,2017,4,5,Wednesday,afternoon,17,22,22,9447,2.91,drink,1
Pastry,2017,4,5,Wednesday,afternoon,17,1,8,9446,2.91,drink,1
Pastry,2017,4,5,Wednesday,afternoon,16,50,10,9444,2.91,drink,1
Pastry,2017,4,5,Wednesday,afternoon,15,27,29,9431,2.91,drink,1
Pastry,2017,4,4,Tuesday,morning,11,35,40,9359,2.91,drink,1
Pastry,2017,4,4,Tuesday,morning,10,36,10,9352,2.91,drink,1
Pastry,2017,4,4,Tuesday,morning,9,14,41,9347,2.91,drink,1
Pastry,2017,3,14,Tuesday,morning,8,31,22,8111,2.91,drink,1
Pastry,2017,3,14,Tuesday,afternoon,12,36,30,8135,2.91,drink,1
Pastry,2017,3,14,Tuesday,afternoon,12,32,10,8133,2.91,drink,1
Pastry,2017,2,20,Monday,morning,11,25,25,6904,2.91,drink,1
Pastry,2017,2,22,Wednesday,afternoon,14,33,24,7014,2.91,drink,1
Pastry,2017,2,22,Wednesday,afternoon,13,20,41,7011,2.91,drink,1
Pastry,2017,2,21,Tuesday,morning,11,31,47,6950,2.91,drink,1
Pastry,2017,2,21,Tuesday,morning,9,59,40,6945,2.91,drink,1
Pastry,2017,2,21,Tuesday,afternoon,14,46,38,6968,2.91,drink,1
Pastry,2017,2,21,Tuesday,afternoon,12,44,17,6958,2.91,drink,1
Pastry,2017,2,20,Monday,morning,11,59,57,6908,2.91,drink,1
Pastry,2017,2,20,Monday,afternoon,16,28,40,6940,2.91,drink,1
Pastry,2017,2,28,Tuesday,morning,10,40,42,7327,2.91,drink,1
Pastry,2017,2,20,Monday,afternoon,15,36,40,6928,2.91,drink,1
Pastry,2017,2,19,Sunday,morning,11,4,14,6841,2.91,drink,1
Pastry,2017,2,19,Sunday,morning,10,16,3,6835,2.91,drink,1
Pastry,2017,2,19,Sunday,afternoon,12,55,1,6861,2.91,drink,1
Pastry,2017,2,19,Sunday,afternoon,12,38,58,6857,2.91,drink,1
Pastry,2017,2,18,Saturday,morning,11,23,7,6779,2.91,drink,1
Pastry,2017,2,18,Saturday,morning,11,16,55,6776,2.91,drink,1
Pastry,2017,2,22,Wednesday,morning,9,10,39,6988,2.91,drink,1
Pastry,2017,2,22,Wednesday,morning,10,32,58,6993,2.91,drink,1
Pastry,2017,2,22,Wednesday,morning,11,47,18,6998,2.91,drink,1
Pastry,2017,2,24,Friday,morning,9,0,42,7079,2.91,drink,1
Pastry,2017,2,28,Tuesday,morning,9,9,47,7317,2.91,drink,1
Pastry,2017,2,28,Tuesday,afternoon,17,30,26,7365,2.91,drink,1
Pastry,2017,2,28,Tuesday,afternoon,15,7,31,7352,2.91,drink,1
Pastry,2017,2,28,Tuesday,afternoon,14,17,29,7348,2.91,drink,1
Pastry,2017,2,28,Tuesday,afternoon,13,32,11,7342,2.91,drink,1
Pastry,2017,2,27,Monday,morning,10,17,37,7283,2.91,drink,1
Pastry,2017,2,27,Monday,morning,9,32,13,7278,2.91,drink,1
Pastry,2017,2,26,Sunday,morning,11,55,41,7234,2.91,drink,1
Pastry,2017,2,26,Sunday,afternoon,13,51,51,7249,2.91,drink,1
Pastry,2017,2,26,Sunday,afternoon,13,48,33,7248,2.91,drink,1
Pastry,2017,2,25,Saturday,morning,10,37,15,7158,2.91,drink,1
Pastry,2017,2,25,Saturday,morning,10,10,13,7153,2.91,drink,1
Pastry,2017,2,25,Saturday,morning,9,33,19,7146,2.91,drink,1
Pastry,2017,2,25,Saturday,morning,8,4,48,7137,2.91,drink,1
Pastry,2017,2,24,Friday,morning,10,51,32,7093,2.91,drink,1
Pastry,2017,2,18,Saturday,morning,10,19,15,6754,2.91,drink,1
Pastry,2017,2,18,Saturday,morning,9,29,34,6745,2.91,drink,1
Pastry,2017,2,18,Saturday,morning,8,54,12,6737,2.91,drink,1
Pastry,2017,2,12,Sunday,morning,10,31,59,6443,2.91,drink,1
Pastry,2017,2,12,Sunday,morning,10,7,57,6437,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,11,33,16,6387,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,11,16,58,6383,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,10,54,41,6378,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,10,36,34,6376,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,9,18,16,6368,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,9,6,15,6367,2.91,drink,1
Pastry,2017,2,11,Saturday,morning,9,2,1,6366,2.91,drink,1
Pastry,2017,2,11,Saturday,afternoon,16,15,31,6425,2.91,drink,1
Pastry,2017,2,11,Saturday,afternoon,14,58,52,6420,2.91,drink,1
Pastry,2017,2,11,Saturday,afternoon,12,58,6,6402,2.91,drink,1
Pastry,2017,2,10,Friday,morning,9,38,1,6301,2.91,drink,1
Pastry,2017,2,10,Friday,morning,9,37,6,6300,2.91,drink,1
Pastry,2017,2,10,Friday,afternoon,14,27,41,6343,2.91,drink,1
Pastry,2017,2,10,Friday,afternoon,12,26,51,6325,2.91,drink,1
Pastry,2017,2,12,Sunday,morning,10,17,14,6441,2.91,drink,1
Pastry,2017,2,12,Sunday,morning,11,37,59,6457,2.91,drink,1
Pastry,2017,2,18,Saturday,afternoon,14,14,17,6806,2.91,drink,1
Pastry,2017,2,13,Monday,morning,11,2,54,6495,2.91,drink,1
Pastry,2017,2,17,Friday,morning,11,49,18,6694,2.91,drink,1
Pastry,2017,2,17,Friday,morning,11,11,27,6688,2.91,drink,1
Pastry,2017,2,17,Friday,morning,9,24,16,6674,2.91,drink,1
Pastry,2017,2,17,Friday,afternoon,13,6,30,6700,2.91,drink,1
Pastry,2017,2,16,Thursday,morning,11,38,33,6639,2.91,drink,1
Pastry,2017,2,16,Thursday,afternoon,14,40,32,6661,2.91,drink,1
Pastry,2017,2,16,Thursday,afternoon,12,5,31,6642,2.91,drink,1
Pastry,2017,2,15,Wednesday,morning,11,16,49,6601,2.91,drink,1
Pastry,2017,2,15,Wednesday,morning,10,34,9,6598,2.91,drink,1
Pastry,2017,2,15,Wednesday,morning,9,56,4,6596,2.91,drink,1
Pastry,2017,2,15,Wednesday,afternoon,15,34,46,6624,2.91,drink,1
Pastry,2017,2,14,Tuesday,morning,11,38,52,6553,2.91,drink,1
Pastry,2017,2,14,Tuesday,morning,10,48,23,6549,2.91,drink,1
Pastry,2017,2,14,Tuesday,afternoon,13,18,15,6567,2.91,drink,1
Pastry,2017,2,13,Monday,morning,11,4,6,6496,2.91,drink,1
Pastry,2017,2,28,Tuesday,morning,9,59,39,7322,2.91,drink,1
Pastry,2017,2,28,Tuesday,morning,11,18,40,7331,2.91,drink,1
Pastry,2017,3,13,Monday,morning,9,31,19,8061,2.91,drink,1
Pastry,2017,3,8,Wednesday,morning,9,42,16,7778,2.91,drink,1
Pastry,2017,3,9,Thursday,afternoon,14,35,39,7843,2.91,drink,1
Pastry,2017,3,9,Thursday,afternoon,14,33,27,7842,2.91,drink,1
Pastry,2017,3,9,Thursday,afternoon,14,16,50,7840,2.91,drink,1
Pastry,2017,3,9,Thursday,afternoon,13,13,39,7831,2.91,drink,1
Pastry,2017,3,8,Wednesday,morning,11,3,24,7786,2.91,drink,1
Pastry,2017,3,8,Wednesday,morning,10,17,53,7784,2.91,drink,1
Pastry,2017,3,8,Wednesday,morning,9,45,43,7779,2.91,drink,1
Pastry,2017,3,8,Wednesday,afternoon,16,59,45,7806,2.91,drink,1
Pastry,2017,3,1,Wednesday,afternoon,13,0,42,7391,2.91,drink,1
Pastry,2017,3,8,Wednesday,afternoon,12,5,13,7789,2.91,drink,1
Pastry,2017,3,7,Tuesday,morning,11,13,53,7739,2.91,drink,1
Pastry,2017,3,7,Tuesday,morning,9,48,40,7727,2.91,drink,1
Pastry,2017,3,7,Tuesday,morning,9,40,45,7724,2.91,drink,1
Pastry,2017,3,7,Tuesday,morning,9,14,23,7720,2.91,drink,1
Pastry,2017,3,7,Tuesday,afternoon,15,39,33,7770,2.91,drink,1
Pastry,2017,3,7,Tuesday,afternoon,14,52,50,7768,2.91,drink,1
Pastry,2017,3,9,Thursday,morning,9,6,47,7811,2.91,drink,1
Pastry,2017,3,10,Friday,morning,8,42,42,7858,2.91,drink,1
Pastry,2017,3,10,Friday,morning,8,57,45,7863,2.91,drink,1
Pastry,2017,3,10,Friday,morning,9,5,33,7866,2.91,drink,1
Pastry,2017,3,13,Monday,morning,8,21,24,8057,2.91,drink,1
Pastry,2017,3,13,Monday,afternoon,12,49,30,8085,2.91,drink,1
Pastry,2017,3,13,Monday,afternoon,12,31,0,8084,2.91,drink,1
Pastry,2017,3,12,Sunday,morning,9,59,30,7996,2.91,drink,1
Pastry,2017,3,12,Sunday,morning,9,32,42,7995,2.91,drink,1
Pastry,2017,3,12,Sunday,afternoon,12,32,1,8016,2.91,drink,1
Pastry,2017,3,12,Sunday,afternoon,12,21,11,8015,2.91,drink,1
Pastry,2017,3,11,Saturday,morning,11,32,8,7943,2.91,drink,1
Pastry,2017,3,11,Saturday,morning,10,14,53,7930,2.91,drink,1
Pastry,2017,3,11,Saturday,afternoon,12,55,44,7960,2.91,drink,1
Pastry,2017,3,11,Saturday,afternoon,12,51,8,7959,2.91,drink,1
Pastry,2017,3,11,Saturday,afternoon,12,43,26,7957,2.91,drink,1
Pastry,2017,3,10,Friday,morning,10,52,44,7881,2.91,drink,1
Pastry,2017,3,10,Friday,morning,10,47,56,7880,2.91,drink,1
Pastry,2017,3,10,Friday,morning,10,23,23,7877,2.91,drink,1
Pastry,2017,3,7,Tuesday,afternoon,12,17,15,7748,2.91,drink,1
Pastry,2017,3,7,Tuesday,afternoon,12,12,30,7746,2.91,drink,1
Pastry,2017,3,6,Monday,morning,11,4,50,7683,2.91,drink,1
Pastry,2017,3,4,Saturday,afternoon,12,42,51,7562,2.91,drink,1
Pastry,2017,3,3,Friday,morning,11,7,22,7475,2.91,drink,1
Pastry,2017,3,3,Friday,morning,8,33,37,7453,2.91,drink,1
Pastry,2017,3,3,Friday,afternoon,15,0,46,7501,2.91,drink,1
Pastry,2017,3,3,Friday,afternoon,13,7,34,7488,2.91,drink,1
Pastry,2017,3,3,Friday,afternoon,12,21,0,7485,2.91,drink,1
Pastry,2017,3,2,Thursday,morning,11,11,48,7417,2.91,drink,1
Pastry,2017,3,2,Thursday,morning,9,28,9,7411,2.91,drink,1
Pastry,2017,3,2,Thursday,afternoon,16,25,42,7448,2.91,drink,1
Pastry,2017,3,2,Thursday,afternoon,15,46,56,7441,2.91,drink,1
Pastry,2017,3,2,Thursday,afternoon,15,26,37,7438,2.91,drink,1
Pastry,2017,3,2,Thursday,afternoon,12,22,8,7426,2.91,drink,1
Pastry,2017,3,2,Thursday,afternoon,12,16,19,7425,2.91,drink,1
Pastry,2017,3,1,Wednesday,morning,10,37,44,7378,2.91,drink,1
Pastry,2017,3,1,Wednesday,morning,10,36,21,7377,2.91,drink,1
Pastry,2017,3,1,Wednesday,morning,10,27,59,7375,2.91,drink,1
Pastry,2017,3,3,Friday,morning,11,40,24,7480,2.91,drink,1
Pastry,2017,3,4,Saturday,afternoon,13,15,51,7571,2.91,drink,1
Pastry,2017,3,6,Monday,morning,10,35,15,7678,2.91,drink,1
Pastry,2017,3,4,Saturday,morning,9,1,11,7519,2.91,drink,1
Pastry,2017,3,6,Monday,morning,10,34,54,7677,2.91,drink,1
Pastry,2017,3,6,Monday,morning,10,22,32,7675,2.91,drink,1
Pastry,2017,3,6,Monday,afternoon,15,48,38,7714,2.91,drink,1
Pastry,2017,3,5,Sunday,morning,11,47,15,7636,2.91,drink,1
Pastry,2017,3,5,Sunday,morning,11,42,26,7634,2.91,drink,1
Pastry,2017,3,5,Sunday,morning,11,36,9,7631,2.91,drink,1
Pastry,2017,3,5,Sunday,morning,10,48,20,7620,2.91,drink,1
Pastry,2017,3,5,Sunday,morning,10,19,2,7615,2.91,drink,1
Pastry,2017,3,5,Sunday,afternoon,15,22,41,7659,2.91,drink,1
Pastry,2017,3,5,Sunday,afternoon,14,15,38,7653,2.91,drink,1
Pastry,2017,3,5,Sunday,afternoon,12,42,0,7644,2.91,drink,1
Pastry,2017,3,5,Sunday,afternoon,12,40,27,7643,2.91,drink,1
Pastry,2017,3,4,Saturday,morning,10,48,36,7536,2.91,drink,1
Pastry,2017,3,4,Saturday,morning,9,20,6,7523,2.91,drink,1
Pastry,2017,3,4,Saturday,morning,9,12,35,7521,2.91,drink,1
Pastry,2017,2,9,Thursday,afternoon,12,44,28,6272,2.91,drink,1
Pastry,2017,2,9,Thursday,afternoon,12,2,54,6267,2.91,drink,1
Pastry,2017,2,8,Wednesday,morning,11,41,36,6215,2.91,drink,1
Pastry,2016,11,7,Monday,morning,9,31,3,744,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,8,17,58,815,2.91,drink,1
Pastry,2016,11,8,Tuesday,afternoon,14,31,31,872,2.91,drink,1
Pastry,2016,11,8,Tuesday,afternoon,12,10,13,845,2.91,drink,1
Pastry,2016,11,7,Monday,morning,11,0,44,761,2.91,drink,1
Pastry,2016,11,7,Monday,morning,10,45,13,757,2.91,drink,1
Pastry,2016,11,7,Monday,morning,10,14,15,750,2.91,drink,1
Pastry,2016,11,7,Monday,morning,9,34,3,745,2.91,drink,1
Pastry,2016,11,7,Monday,morning,9,29,14,743,2.91,drink,1
Pastry,2016,11,11,Friday,morning,10,34,21,1040,2.91,drink,1
Pastry,2016,11,7,Monday,morning,8,13,3,739,2.91,drink,1
Pastry,2016,11,7,Monday,afternoon,13,57,34,790,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,11,17,47,673,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,11,14,18,671,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,11,6,26,667,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,10,58,14,665,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,10,54,6,663,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,9,7,18,817,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,9,8,37,818,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,9,55,36,824,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,11,9,29,835,2.91,drink,1
Pastry,2016,11,11,Friday,morning,8,56,42,1015,2.91,drink,1
Pastry,2016,11,11,Friday,morning,8,26,56,1010,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,10,58,34,962,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,10,51,27,960,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,9,37,37,950,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,9,32,14,949,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,9,24,34,947,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,9,19,23,946,2.91,drink,1
Pastry,2016,11,10,Thursday,morning,9,6,46,943,2.91,drink,1
Pastry,2016,11,9,Wednesday,morning,10,7,40,893,2.91,drink,1
Pastry,2016,11,9,Wednesday,morning,9,24,38,891,2.91,drink,1
Pastry,2016,11,9,Wednesday,morning,8,7,12,889,2.91,drink,1
Pastry,2016,11,9,Wednesday,afternoon,12,38,43,916,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,11,22,27,839,2.91,drink,1
Pastry,2016,11,8,Tuesday,morning,11,11,42,836,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,10,45,59,661,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,10,43,58,660,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,10,15,14,656,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,11,31,1,378,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,11,15,14,375,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,10,13,5,368,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,10,10,26,367,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,9,57,55,363,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,9,34,56,359,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,9,24,38,356,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,9,19,54,355,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,9,13,37,354,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,9,8,32,353,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,8,8,26,344,2.91,drink,1
Pastry,2016,11,3,Thursday,afternoon,14,26,27,403,2.91,drink,1
Pastry,2016,11,3,Thursday,afternoon,13,41,42,397,2.91,drink,1
Pastry,2016,11,3,Thursday,afternoon,13,19,57,392,2.91,drink,1
Pastry,2016,11,2,Wednesday,morning,10,56,40,287,2.91,drink,1
Pastry,2016,11,2,Wednesday,morning,10,52,20,285,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,11,23,16,377,2.91,drink,1
Pastry,2016,11,3,Thursday,morning,11,47,18,379,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,10,9,41,652,2.91,drink,1
Pastry,2016,11,4,Friday,afternoon,12,34,45,486,2.91,drink,1
Pastry,2016,11,6,Sunday,morning,9,42,55,650,2.91,drink,1
Pastry,2016,11,6,Sunday,afternoon,17,19,48,738,2.91,drink,1
Pastry,2016,11,6,Sunday,afternoon,16,15,53,733,2.91,drink,1
Pastry,2016,11,6,Sunday,afternoon,15,56,59,730,2.91,drink,1
Pastry,2016,11,6,Sunday,afternoon,15,44,21,726,2.91,drink,1
Pastry,2016,11,6,Sunday,afternoon,15,42,40,725,2.91,drink,1
Pastry,2016,11,5,Saturday,morning,10,43,10,564,2.91,drink,1
Pastry,2016,11,5,Saturday,morning,10,19,59,552,2.91,drink,1
Pastry,2016,11,5,Saturday,morning,8,29,32,524,2.91,drink,1
Pastry,2016,11,5,Saturday,evening,18,45,24,647,2.91,drink,1
Pastry,2016,11,4,Friday,morning,11,42,12,482,2.91,drink,1
Pastry,2016,11,4,Friday,morning,9,55,18,459,2.91,drink,1
Pastry,2016,11,4,Friday,morning,9,38,45,456,2.91,drink,1
Pastry,2016,11,4,Friday,morning,9,5,15,444,2.91,drink,1
Pastry,2016,11,4,Friday,afternoon,12,54,15,489,2.91,drink,1
Pastry,2016,11,11,Friday,morning,9,25,15,1023,2.91,drink,1
